Probe_ID	bitset_0
cg17364413_TC11	128
cg17364461_BC11	128
cg17364474_TC11	128
cg17365609_TC21	2097152
cg17365725_TC21	65536
cg17366016_TC21	281474976710656
cg17366225_BC21	2097152
cg17366315_BC21	70368744177664
cg17366401_BC21	262144
cg17367077_TC21	135168
cg17367370_BC21	103079215104
cg17367439_BC21	562951027163138
cg17367602_BC11	103079215104
cg17368726_BC21	128
cg17368760_TC11	520
cg17370322_BC11	4
cg17370785_BC11	68719476736
cg17371857_TC21	536870912
cg17372745_BC21	70368748371968
cg17373332_TC21	35184372088832
cg17378193_TC21	8192
cg17379666_TC21	536870912
cg17379926_TC21	272629760
cg17381185_BC11	16777216
cg17381454_BC21	270532640
cg17381565_BC11	68719476736
cg17381731_BC21	67108866
cg17383727_BC11	134217728
cg17384009_TC11	16384
cg17385695_TC21	536870976
cg17385847_TC21	35190814539778
cg17386710_TC11	67108864
cg17387577_BC21	290271069782016
cg17387870_BC21	4398046511104
cg17388172_BC21	2200096997376
cg17388606_BC21	562951027163138
cg17388653_BC21	550032637986
cg17388774_BC21	562951027163138
cg17389149_BC21	1649269800978
cg17389387_TC11	562951027163138
cg17389402_TC21	562951027163138
cg17389471_BC21	562951027163138
cg17389829_TC21	562951027163138
cg17389850_BC21	562951027163138
cg17390528_BC11	68719476736
cg17390688_BC21	68719476736
cg17390841_BC21	68719476736
cg17392919_BC11	49152
cg17393296_TC21	134217728
cg17393635_BC11	268435456
cg17394304_BC21	17592186044417
cg17394978_BC21	158329800234048
cg17396707_BC11	6144
cg17398283_BC21	536870912
cg17398517_BC21	134217728
cg17398613_TC21	16384
cg17398815_TC21	8193
cg17399996_TC21	1108168671233
cg17400346_TC21	1108168671233
cg17400663_TC11	1108168671233
cg17400842_TC21	1108168671233
cg17400896_TC21	1108168671233
cg17401494_BC11	549755813888
cg17401495_TC21	549755813888
cg17401555_TC21	549755813888
cg17401770_TC21	549755813888
cg17401821_TC21	549755813888
cg17402267_BC21	549755813888
cg17402412_TC21	549755813888
cg17403240_TC21	549755813888
cg17403310_BC11	549755813888
cg17403707_BC11	549755813888
cg17403872_BC11	549755813888
cg17404098_BC21	549755813888
cg17404178_TC21	549755813888
cg17404201_TC21	549755813888
cg17404204_BC21	549755813888
cg17404205_TC21	549755813888
cg17404694_BC21	549755813888
cg17404834_TC21	549755813888
cg17404916_TC21	549755813888
cg17404919_BC11	549755813888
cg17404920_BC21	549755813888
cg17404922_TC21	549755813888
cg17404925_TC21	549755813888
cg17404981_TC21	274877906944
cg17406431_TC11	68719476736
cg17407511_BC21	268435456
cg17408579_TC21	536870912
cg17408637_BC21	137440002048
cg17408802_TC21	536870912
cg17412351_TC21	34360066049
cg17412560_TC21	1024
cg17413540_TC21	70368744177664
cg17413943_BC21	70368744185856
cg17414107_BC21	1099511627776
cg17414560_BC11	33570816
cg17414798_TC21	8192
cg17415650_TC21	33554432
cg17416338_TC21	16384
cg17418085_BC21	268435456
cg17419677_BC21	268435456
cg17420132_BC11	562949954469888
cg17422019_BC21	8589942784
cg17423443_TC21	524288
cg17423711_TC21	4194304
cg17423813_TC21	70368744177664
cg17424433_BC21	68719476736
cg17426166_TC21	70368744177664
cg17427432_TC21	536870912
cg17429481_TC21	8589942784
cg17429587_BC21	290271069782016
cg17431232_BC11	68719476736
cg17434309_BC21	268435456
cg17434453_TC21	134217728
cg17436370_BC21	32768
cg17436506_TC11	274877906944
cg17439694_BC21	2098176
cg17439800_TC21	16
cg17439800_TC22	16
cg17439800_TC23	16
cg17439800_TC24	16
cg17444068_BC21	4194304
cg17444134_BC21	4194304
cg17444409_TC21	8192
cg17445453_TC21	4398046511104
cg17446199_TC21	16384
cg17448192_BC21	268435456
cg17448481_BC21	2359296
cg17450621_TC21	16
cg17451046_TC11	16384
cg17452316_BC11	16777218
cg17452384_TC21	549755813888
cg17453252_BC21	8589943808
cg17453456_BC21	64
cg17453603_TC21	17592186044416
cg17453666_TC21	536870912
cg17454790_TC11	536870912
cg17454846_BC11	536870912
cg17454848_BC11	536870912
cg17455935_TC11	536870912
cg17455969_BC21	536870912
cg17456022_TC21	274877907008
cg17456069_BC21	537001984
cg17456117_TC21	536870912
cg17457338_BC21	17592186044416
cg17457338_BO21	17592186044416
cg17457338_TC21	17592186044416
cg17457424_BC21	1099511627840
cg17458107_BC11	4398046511104
cg17458209_TC21	262144
cg17458390_BC21	67108868
cg17458632_TC21	262144
cg17458633_TC21	262144
cg17458849_TC21	262144
cg17458946_TC21	262144
cg17459911_TC21	16384
cg17460285_TC11	1073741824
cg17460386_TC21	16384
cg17460386_TC22	16384
cg17460386_TC23	16384
cg17461214_BC21	49152
cg17462140_TC21	268435456
cg17463083_BC21	35184372088832
cg17464436_TC21	1073742080
cg17465569_TC21	1536
cg17468459_BC21	70368744185920
cg17468563_TC21	274882117632
cg17468616_BC21	703756161318912
cg17468855_BC21	1099511627776
cg17469276_BC21	1099511627776
cg17469325_TC21	536870912
cg17470184_TC21	1
cg17471253_BC21	536920064
cg17473923_BC11	268436992
cg17474835_BC21	4194304
cg17475467_TC21	275951714436
cg17480554_BC21	268444176
cg17483482_BC21	1048576
cg17484629_TC11	1073741825
cg17485141_BC21	34359738368
cg17486644_TC21	4398046511104
cg17486644_TC22	4398046511104
cg17489312_TC21	17592186044416
cg17489748_BC21	16384
cg17489908_TC21	1056
cg17489939_TC21	268435456
cg17490390_BC21	4398046511104
cg17490445_BC21	268435456
cg17490806_TC21	4194304
cg17491456_BC21	70368744187392
cg17491548_TC11	536870912
cg17492795_BC21	68719476736
cg17493391_BC21	1073741828
cg17493815_BC21	4194304
cg17498867_BC21	49152
cg17499345_TC21	87960932327424
cg17500680_BC21	134217728
cg17501210_TC21	49152
cg17501210_TC22	49152
cg17501210_TC23	49152
cg17501210_TC24	49152
cg17501982_TC21	536870912
cg17504164_BC21	268435456
cg17504204_BC21	563224831328384
cg17504421_BC21	563224831328384
cg17504424_TC21	563224831328384
cg17504430_BC11	563224831328384
cg17504436_BC11	563224831328384
cg17504767_BC21	35185446010880
cg17505852_BC21	4398046511120
cg17506082_TC21	75497472
cg17506742_TC21	8388608
cg17508039_TC21	49152
cg17508063_BC11	16388
cg17509462_BC21	9126805504
cg17510003_TC21	8192
cg17510385_TC11	4096
cg17510806_BC11	16
cg17510922_TC21	8388608
cg17511134_TC11	16
cg17511332_BC21	16
cg17511420_TC11	16
cg17511523_TC11	16
cg17511525_TC21	16
cg17512401_BC21	16
cg17512881_TC21	16
cg17512922_BC21	68719476736
cg17513325_TC11	49152
cg17514249_BC21	8193
cg17514528_TC21	134217728
cg17514643_TC21	16
cg17514855_BC21	8720
cg17516247_TC21	272629760
cg17516539_BC21	2
cg17517731_BC21	1099511627776
cg17518195_TC21	75497472
cg17518710_TC21	68853694464
cg17518931_TC11	16384
cg17519011_TC11	34359738368
cg17519899_BC11	9129426960
cg17521665_BC21	268435456
cg17522735_BC21	2147614720
cg17522816_BC21	4096
cg17522929_TC21	262144
cg17523868_BC21	128
cg17524689_TC21	4398046511104
cg17524886_BC21	4398046511104
cg17526311_BC21	8796097216512
cg17526890_TC21	2147483648
cg17527798_BC21	33792
cg17528240_BC11	68719476752
cg17530210_BC11	272629760
cg17530639_BC21	8192
cg17530754_TC21	49152
cg17531142_BC21	68719476736
cg17533477_BC21	175922935234560
cg17535559_TC21	17179869184
cg17535831_BC21	34896609281
cg17537719_BC21	140737488355328
cg17537719_BC22	140737488355328
cg17537935_TC21	16384
cg17540143_BC21	70368763314176
cg17540545_BC11	8589934592
cg17541002_BC11	4
cg17541692_BC21	1
cg17541922_TC11	49664
cg17542130_TC21	8589934592
cg17543425_TC21	134217728
cg17543885_BC21	270532612
cg17544639_BC11	34359738368
cg17545652_BC21	17592188141569
cg17547537_BC21	17592186044416
cg17548261_BC21	16384
cg17548738_TC11	131072
cg17548849_TC11	131072
cg17548856_BC21	131072
cg17549222_BC21	131072
cg17549725_TC11	4398046511104
cg17549853_BC21	4294967297
cg17549948_BC11	4
cg17549975_TC21	4
cg17549979_BC21	4
cg17549981_BC21	4
cg17552006_TC21	1048576
cg17552029_TC21	562949953421312
cg17552979_BC21	70368744177664
cg17553300_BC11	17179877376
cg17553760_TC21	549755813890
cg17554862_TC21	17592186044480
cg17555715_TC21	29360128
cg17556527_TC21	140737488355584
cg17556612_BC21	100663296
cg17558817_TC21	536870912
cg17558817_TC22	536870912
cg17559684_BC21	512
cg17559686_BC21	512
cg17559722_BC11	512
cg17559775_TC21	512
cg17560015_TC11	4194304
cg17560136_BC21	1048576
cg17560136_BC22	1048576
cg17560136_BC23	1048576
cg17561782_TC21	206158430208
cg17561784_TC21	206158430208
cg17561788_TC21	2147487744
cg17561788_TC22	2147487744
cg17561791_BC21	206158430208
cg17561792_TC21	206158430208
cg17562004_TC11	206158430208
cg17562104_BC11	206158430208
cg17563106_TC21	4194304
cg17563430_BC11	140737622573056
cg17563431_TC21	140737622573056
cg17563620_TC21	17592269932544
cg17564205_BC21	87960946999296
cg17564842_BC11	8589934720
cg17565131_TC21	16
cg17567317_TC11	34359740416
cg17567562_BC21	277025521664
cg17569303_BC21	1099511627776
cg17571207_BC21	8768
cg17571314_TC11	2049
cg17571559_TC21	16777216
cg17572255_BC11	16
cg17572903_TC21	4096
cg17573292_BC11	8589934592
cg17574812_TC21	562949953421312
cg17575314_TC11	2097152
cg17575900_BC21	134217728
cg17575942_BC21	134217728
cg17576012_BC21	134217728
cg17576086_TC11	134217728
cg17576375_TC21	140737488355328
cg17576442_TC21	134217728
cg17580045_BC21	281543968817226
cg17580614_TC21	70368763314176
cg17580616_BC21	64
cg17580798_BC11	40960
cg17582100_TC21	262144
cg17582259_BC21	4398046511104
cg17582336_BC11	562949953421320
cg17583256_BC21	16
cg17584633_TC21	131072
cg17587121_BC11	536920064
cg17587327_TC21	567347999932416
cg17587590_TC21	703687441776640
cg17587981_BC21	1073741824
cg17587997_TC21	70368744179200
cg17588704_TC21	1048576
cg17588983_TC21	68719476736
cg17591023_BC21	537006080
cg17591086_TC11	537006080
cg17591117_TC11	537006080
cg17591345_BC21	537006080
cg17591346_BC11	537006080
cg17592979_BC21	65536
cg17593009_BC11	65536
cg17593721_TC21	274877972608
cg17594277_BC11	16
cg17594730_TC21	8192
cg17594912_BC21	16
cg17594980_BC21	16
cg17595624_TC21	4398046511104
cg17596058_BC21	16384
cg17597249_BC21	4194304
cg17599241_BC21	270360
cg17601548_TC21	549755813888
cg17601661_TC11	70368744177664
cg17601726_TC21	549755813888
cg17601785_TC21	70368744177664
cg17603559_TO11	17825792
cg17603560_BC21	17825792
cg17603564_TC11	17825792
cg17603565_TC21	17825792
cg17603646_TC21	17825792
cg17603733_BC21	270336
cg17604665_BC11	68719476736
cg17604739_BC21	68719476736
cg17604815_TC21	68719476736
cg17604880_BC11	68719476736
cg17607231_TC21	100663296
cg17608931_BC11	32
cg17609780_TC21	2097152
cg17611674_BC21	1056
cg17611909_TC11	70368744177664
cg17611967_TC21	16
cg17612319_TC21	70368744177664
cg17612777_BC21	70368744177664
cg17612809_BC11	70368744177664
cg17613047_TC21	70368744177664
cg17613214_TC11	268435456
cg17613326_TC11	268435456
cg17613340_BC21	70368744177664
cg17614813_TC11	536870912
cg17615588_TC21	8388608
cg17615641_BC21	8388608
cg17616122_TC21	68744642560
cg17616141_BC21	68744642560
cg17616189_TC21	68744642560
cg17616190_BC11	68744642560
cg17616209_BC11	68744642560
cg17616283_BC21	8192
cg17616310_BC21	68744642560
cg17616338_BC11	68744642560
cg17616342_BC11	68744642560
cg17616343_TC21	68744642560
cg17616347_TC21	68744642560
cg17617781_BC21	158329674399744
cg17619405_TC21	140737622573056
cg17620101_TC21	4398046511104
cg17620335_TC21	1048580
cg17621718_BC11	140737488355328
cg17621718_BC12	140737488355328
cg17623341_BC11	549755944960
cg17625635_BC21	1048576
cg17628372_BC21	16388
cg17628700_TC11	32784
cg17632627_TC21	562949953421312
cg17633157_TC11	67108864
cg17633606_BC21	281474976710720
cg17634451_BC11	537006080
cg17634755_TC21	537006080
cg17637159_TC21	68719476736
cg17637412_TC11	68719476736
cg17638055_TC21	562949954469888
cg17638397_TC11	17592253153280
cg17638825_TC21	2359296
cg17639059_TC21	32768
cg17640083_BC21	268468224
cg17640894_BC21	140737489403904
cg17641218_TC21	68786585600
cg17641252_TC11	268435456
cg17641710_TC21	1040
cg17642929_TC21	4096
cg17643025_BC21	68719476736
cg17643796_BC11	134217728
cg17644645_BC21	67108864
cg17644772_TC21	234881024
cg17646418_BC11	49152
cg17647195_BC21	281474981429248
cg17647273_BC21	562949953421312
cg17647667_BC11	68753031168
cg17647904_TC21	290271069782016
cg17650255_TC21	4398048608256
cg17651173_BC11	262144
cg17651475_BC11	16785408
cg17651551_BC21	16785408
cg17652507_TC11	1099511627776
cg17652716_BC21	8589934592
cg17652998_TC21	100663296
cg17653190_BC21	562949953421312
cg17654017_TC21	4194304
cg17654020_BC21	70368744177668
cg17654050_BC21	17592320262144
cg17657618_BC21	16384
cg17657707_TC21	1099511627776
cg17658002_TC21	1048576
cg17658341_TC21	268435456
cg17658854_TC21	1099511627776
cg17658854_TC22	1099511627776
cg17660532_BC21	8657043457
cg17660818_TC21	8589934593
cg17660833_TC21	16777216
cg17663463_BC21	268435456
cg17664179_TC21	68719476736
cg17664577_TC11	268435986
cg17665459_BC21	4194304
cg17665505_TC21	64
cg17665883_BC21	2147483648
cg17666501_BC11	8589934656
cg17671280_BC21	16777218
cg17671461_BC11	4194304
cg17671559_BC21	562949953421312
cg17673495_BC21	1099511627776
cg17674970_BC11	1
cg17675273_TC11	34359738368
cg17676587_BC21	8796093022208
cg17676631_BC21	70368744177664
cg17676631_BC22	70368744177664
cg17676819_BC11	2048
cg17676994_TC11	2367488
cg17677417_TC21	128
cg17678224_BC21	1099511627780
cg17679246_BC21	550831652864
cg17679453_TC21	17179877376
cg17680611_BC21	8192
cg17680696_BC21	8589950976
cg17680713_TC21	100664832
cg17681468_TC21	9728
cg17681768_TC21	9728
cg17681772_TC21	9728
cg17681880_BC21	9728
cg17682085_TC21	9728
cg17682127_BC21	562949953421312
cg17682478_BC21	9728
cg17682578_BC11	9728
cg17682585_TC11	9728
cg17682704_BC21	1073741824
cg17682812_TC11	9728
cg17682828_BC21	8589934592
cg17683477_BC21	536870912
cg17685131_TC21	274877906944
cg17686260_BC21	70368744177728
cg17686487_BC21	137438953472
cg17686885_TC21	1099511627776
cg17687442_TC21	17592186044416
cg17687528_TC21	67110400
cg17688668_TC21	2097152
cg17688911_BC21	2097152
cg17689182_TC11	134217728
cg17691657_TC21	16777216
cg17692763_TC21	1048576
cg17693222_BC11	268437056
cg17693957_BC21	4294967296
cg17694094_TC21	268435520
cg17694094_TC22	268435520
cg17694391_TC21	17825792
cg17695543_BC21	270794753
cg17696194_TC21	17179869184
cg17700584_TC21	512
cg17700633_TC11	17592186044416
cg17701509_TC21	1048576
cg17701921_BC11	140737488355328
cg17704813_TC21	134217728
cg17705246_TC11	134217728
cg17705549_BC21	4194304
cg17705639_BC11	128
cg17706086_BC21	40960
cg17706456_BC21	33554432
cg17707292_TC11	4398046511104
cg17707487_BC21	2147614720
cg17709676_BC21	1099511627780
cg17713488_BC11	8192
cg17714110_TC21	131072
cg17714581_BC21	137438955008
cg17715243_TC21	70368744177664
cg17716037_BC21	70368763314176
cg17716338_TC21	131072
cg17716663_BC21	158604552308736
cg17718238_BC21	283467907200
cg17719053_BC21	65536
cg17719160_TC21	1049600
cg17719188_TC21	1049600
cg17719458_BC21	1049600
cg17720057_TC11	1099511627776
cg17720157_BC21	140737488355328
cg17720474_TC21	1099511627776
cg17720525_TC21	1099511627776
cg17724121_BC21	33554432
cg17725378_BC21	603979776
cg17725802_TO11	320
cg17726022_TC21	131072
cg17727331_TC11	35184372088832
cg17734802_TC21	274877907072
cg17735823_TC21	35186519572480
cg17735865_TC21	550829555712
cg17735892_BC21	550829555712
cg17735895_BC21	550829555712
cg17735896_BC21	550829555712
cg17735899_BC21	550829555712
cg17735900_TC21	550829555712
cg17735901_TC21	550829555712
cg17735902_BC21	550829555712
cg17735903_BC21	550829555712
cg17736171_TC21	550829555712
cg17736173_TC21	550829555712
cg17736175_BC21	550829555712
cg17736183_BC21	550829555712
cg17736183_TC21	550829555712
cg17736183_TO21	550829555712
cg17736183_TO22	550829555712
cg17736184_BC21	550829555712
cg17736184_BO21	550829555712
cg17736242_TC21	550829555712
cg17736300_TC21	550829555712
cg17736301_TC21	550829555712
cg17736301_TC22	550829555712
cg17736301_TO21	550829555712
cg17736302_BC21	550829555712
cg17736302_TO21	550829555712
cg17736305_TC21	550829555712
cg17736306_BC21	550829555712
cg17736307_TC21	550829555712
cg17737641_BC21	1099511627776
cg17738733_TC21	33554432
cg17739866_TC21	16384
cg17739917_TC21	16448
cg17740140_TC21	1179648
cg17740424_BC11	16384
cg17740478_TC11	16384
cg17740480_TC11	16384
cg17740563_TC21	16384
cg17740645_TC21	16
cg17740817_TC21	16384
cg17740993_TC21	16384
cg17741125_TC11	16384
cg17741809_TC21	1024
cg17742155_TC21	34359738368
cg17744604_BC21	20971522
cg17745097_BC21	134217728
cg17748222_BC21	67108866
cg17749033_BC21	537133056
cg17749261_TC11	17592188157952
cg17750109_BC21	550024249344
cg17750336_TC21	1099512676352
cg17751776_TC21	128
cg17752270_BC21	83887106
cg17752730_TC21	536870912
cg17753789_TC21	70368744177668
cg17753843_TC21	68719476736
cg17757079_BC21	64
cg17757646_TC21	70368744210432
cg17757646_TC22	70368744210432
cg17758563_TC11	70643622084736
cg17759095_BC21	1100048506880
cg17760412_BC21	8589934592
cg17761996_BC21	140737488355328
cg17762770_TC21	1075838977
cg17767427_TC21	16384
cg17769291_BC11	4096
cg17769292_TC21	4096
cg17769811_BC21	562950020530178
cg17770467_BC21	68719476736
cg17770886_TC21	536870912
cg17771107_BC21	1024
cg17771150_TC21	268435456
cg17771370_TC21	1024
cg17773453_TC21	70368744177664
cg17775340_TC21	8590065664
cg17776284_TC21	1536
cg17777759_TC21	549755814400
cg17781464_BC21	16388
cg17781710_BC11	567347999932416
cg17781892_BC21	16777216
cg17782632_TC21	35184372088832
cg17782806_TC21	35184372088832
cg17785742_TC21	268435456
cg17785786_BC11	268468224
cg17785826_TC21	268435456
cg17786255_TC21	16777216
cg17786728_BC21	268435456
cg17786873_TC21	268435456
cg17786902_TC21	536870912
cg17786959_BC21	32
cg17787081_BC21	268435456
cg17787260_BC21	268435456
cg17787356_TC21	268435456
cg17788739_BC11	1099511627776
cg17788783_TC11	1099511627776
cg17788787_TC21	1099511627776
cg17788811_TC11	562949953421824
cg17789859_TC21	34359738368
cg17790118_BC21	1099511627776
cg17790532_BC21	536870912
cg17793354_BC21	17592188141568
cg17793608_TC21	268435456
cg17797591_BC21	281474976710656
cg17797591_BC22	281474976710656
cg17797797_TC21	1048576
cg17798103_TC21	49152
cg17799295_TC11	134217744
cg17799760_TC21	1048576
cg17800497_TC11	128
cg17803175_BC21	137438953472
cg17803284_BC11	262144
cg17803589_TC21	4294967297
cg17806339_BC11	4
cg17806411_TC21	268435520
cg17807863_TC21	17592186044416
cg17808676_TC21	8388608
cg17808866_TC11	35184372088832
cg17810602_TC11	8796093022208
cg17810602_TC21	8796093022208
cg17811150_TC21	70368744179200
cg17811916_BC21	4398046511120
cg17811916_BC22	4398046511120
cg17812637_TC21	70369017331720
cg17813164_TC21	562984313159681
cg17813172_BC21	8192
cg17813310_BC21	49152
cg17813539_TC21	2
cg17813891_TC21	16
cg17814781_BC11	140737488363528
cg17815886_TC21	650911420514308
cg17815933_TC21	1048576
cg17816847_BC11	70643622084736
cg17817047_BC21	603979776
cg17817049_BC21	17592190238720
cg17817339_BC21	2147487744
cg17817546_BC11	2147487744
cg17818792_TC11	34359738368
cg17820299_TC21	34359738368
cg17820495_BC11	68719476736
cg17821137_BC21	8388610
cg17821473_BC21	2147487744
cg17822978_TC21	16384
cg17823346_TC21	70368744177668
cg17823712_BC21	1040
cg17823920_BC21	2097152
cg17823973_TC21	2097152
cg17824132_BC11	4210688
cg17824906_TC11	281474976710656
cg17825194_TC21	290271069782016
cg17825709_BC21	274877906944
cg17826107_BC21	268435456
cg17826168_BC11	134217744
cg17826310_BC21	268435456
cg17826594_BC21	1056
cg17827162_TC21	67764224
cg17827162_TO21	67764224
cg17827949_BC21	2097664
cg17828057_TC11	268437056
cg17828999_BC21	131072
cg17830120_BC21	1024
cg17831002_BC21	34359738369
cg17831694_BC11	549755813888
cg17833862_BC11	536870912
cg17834060_TC21	17593266077696
cg17839366_BC21	549755813888
cg17839611_TC21	1024
cg17840408_BC21	32768
cg17841545_TC21	16
cg17841572_TC11	1099511627776
cg17842562_BC21	536870912
cg17846016_TC21	262144
cg17848348_BC21	135168
cg17848496_BC11	70368744177680
cg17848681_TC21	34359738368
cg17848838_BC11	16384
cg17850518_BC21	131072
cg17850539_TC21	70368744210432
cg17851392_BC21	536870912
cg17852564_BC21	16384
cg17854066_BC21	70368744177664
cg17854981_TC11	1536
cg17855866_TC21	536870912
cg17856019_BC11	8192
cg17859502_TC21	16384
cg17860962_BC21	2147483648
cg17861653_TC21	3407872
cg17861999_BC21	1024
cg17862152_TC11	8592293888
cg17862404_BC11	17660905521156
cg17864091_BC11	100663296
cg17864156_TC21	52776642019330
cg17864619_TC11	274877908992
cg17864663_BC21	134217728
cg17865555_BC21	70368878395392
cg17865849_TC21	1099511627776
cg17866734_BC21	2048
cg17868307_BC21	2147483648
cg17868445_TC11	2147618816
cg17869231_BC21	140737488355328
cg17871993_TC21	562949953683456
cg17875845_TC21	49152
cg17876032_TC21	16
cg17876463_BC21	16
cg17876463_BC22	16
cg17876683_TC21	536870912
cg17877898_BC21	4398046511104
cg17878881_TC21	2146305
cg17879774_TC21	536870912
cg17879912_BC21	17592186044420
cg17880118_BC21	8193
cg17882867_TC21	16384
cg17883035_BC21	17592186175490
cg17884766_TC11	16
cg17885404_TC21	3221225472
cg17885806_TC21	274877907072
cg17886457_TC21	1048576
cg17886847_TC21	2048
cg17887364_BC21	35184372088832
cg17888086_BC21	17592186044416
cg17889259_TC21	70368744177668
cg17890130_TC21	1099511627776
cg17890667_BC21	4194304
cg17890764_BC21	562949953421312
cg17892069_TC21	67108864
cg17894416_TC21	4194304
cg17895865_BC11	268436992
cg17895867_TC21	268436992
cg17896473_TC21	263680
cg17898263_TC21	87960946999296
cg17898428_BC21	87960946999296
cg17898684_TC21	87960946999296
cg17898840_TC21	16384
cg17898840_TC22	16384
cg17899761_BC21	1048576
cg17900199_TC11	70368744177664
cg17900356_BC11	140737488356352
cg17900663_TC21	536870912
cg17902947_BC21	87960930222080
cg17903544_TC11	128
cg17903544_TC12	128
cg17904988_TC21	2233382993920
cg17906644_BC11	8264
cg17906792_TC21	2367552
cg17908719_TC21	16
cg17909019_TC21	70368744177664
cg17913386_BC21	8192
cg17914584_TC21	537006080
cg17914753_TC21	562949953421312
cg17916418_TC21	140738562097152
cg17916916_TC21	17592186044416
cg17918227_BC21	274877915136
cg17919257_TC11	2097152
cg17921863_TC21	1050624
cg17922041_BC11	1048576
cg17922067_TC21	1048576
cg17922178_TC21	1048576
cg17922322_BC11	1048576
cg17922342_BC21	1048576
cg17922508_BC11	549755813890
cg17922530_TC21	549755813890
cg17923358_TC21	268435456
cg17923553_BC21	8589934592
cg17924390_TC11	268435456
cg17925084_TC21	536870912
cg17925360_TC11	17592186044480
cg17926444_TC21	262144
cg17928876_TC21	2097152
cg17928895_BC21	4194304
cg17928916_BC11	82176
cg17929627_BC21	135168
cg17932622_TC11	32
cg17933911_TC11	17660916015168
cg17934277_BC21	4
cg17934824_TC11	562950087639106
cg17935085_BC11	562949953421440
cg17936236_BC21	140737488355328
cg17937102_BC11	563224831656064
cg17938212_BC21	1280
cg17938220_TC21	4194304
cg17938609_TC21	536870912
cg17939100_TC21	536870912
cg17939803_BC21	536870912
cg17940587_TC11	1048576
cg17941312_BC21	4096
cg17941374_BC11	16384
cg17942617_TC21	268435456
cg17942763_BC11	8796093022208
cg17942763_BC21	8796093022208
cg17943520_TC21	8589934592
cg17944572_TC11	274877906944
cg17945541_TC21	34359738368
cg17945976_BC21	131072
cg17946161_TC21	297795584
cg17947053_BC11	70368744177664
cg17948370_BC11	1073743360
cg17948437_TC11	1073743360
cg17949255_BC11	68719525889
cg17949316_TC11	562949953421312
cg17949451_TC11	2048
cg17951235_BC11	268435458
cg17951445_BC21	16777216
cg17951817_TC21	281474978807808
cg17952877_BC11	512
cg17955575_TC11	2359296
cg17958242_BC21	4194304
cg17958516_BC21	70368744177668
cg17958658_BC21	1024
cg17960051_TC11	141012638892032
cg17961556_BC21	70368744177664
cg17962384_BC11	1024
cg17963125_TC11	16777216
cg17966619_TC21	4464640
cg17967429_TC21	8192
cg17967921_TC11	135168
cg17967942_TC21	135168
cg17968347_BC21	659706995549696
cg17969557_TC11	68719476736
cg17970051_TC21	68719476736
cg17970221_TC11	9129426960
cg17970607_BC21	140737489420288
cg17971587_BC11	32768
cg17972789_BC21	655360
cg17975060_BC21	2097152
cg17977409_BC21	1099511627776
cg17979719_TC21	70368744177664
cg17980404_TC21	562949953478656
cg17980508_TC21	234881024
cg17980508_TC22	234881024
cg17983047_BC21	268435584
cg17984508_TC21	4398046511104
cg17984982_TC21	100663296
cg17985510_BC21	8796093030912
cg17985789_BC21	34359738369
cg17985854_TC21	35184372088832
cg17986793_BC21	234881024
cg17986793_TC21	234881024
cg17988187_BC21	35184372088832
cg17988897_BC21	4294967296
cg17989530_BC11	4294967296
cg17990365_TC21	104857664
cg17992179_TC21	512
cg17992928_BC21	49152
cg17993120_TC11	49152
cg17993160_BC11	49152
cg17994583_TC11	32768
cg17994678_BC11	17660905521152
cg17994983_BC21	17660905521152
cg17995186_BC21	17660905521152
cg17995334_BC11	17660905521152
cg17995557_BC21	262144
cg17995557_BC22	262144
cg17995557_BC23	262144
cg17995592_TC21	17660905521152
cg17996329_TC11	134217728
cg17997762_TC21	4194368
cg17998371_BC21	562958543355904
cg17998382_TC21	562958543355904
cg17998736_TC21	562958543355904
cg17999319_TC21	2097152
cg18000167_TC21	1099512676352
cg18000391_TC11	4194304
cg18000445_BC21	16384
cg18001119_TC21	1
cg18001722_TC21	70368744177664
cg18002602_TC21	4299161600
cg18003970_TC21	16
cg18006562_BC21	70368744177664
cg18006562_BC22	70368744177664
cg18007541_TC21	70368744177664
cg18009484_TC21	8192
cg18010131_TC21	2097152
cg18010368_BC21	262144
cg18010752_TC21	17179877376
cg18013097_BC11	2200096997376
cg18013356_TC21	16
cg18013460_TC21	2200096997376
cg18013661_BC11	2200096997376
cg18013693_TC21	562949953421312
cg18014247_BC21	1310720
cg18014788_TC21	70368744177664
cg18015301_TC21	70368744177664
cg18015534_TC21	32768
cg18016288_TC21	4
cg18017657_TC21	32784
cg18018129_TC11	17592186044416
cg18018313_TC21	70368744177680
cg18018385_TC21	1
cg18021785_TC11	16
cg18021902_TC11	68719476736
cg18023065_TC11	17592186044416
cg18023902_BC11	18143016648704
cg18026667_TC21	8192
cg18026876_BC21	67108864
cg18027683_TC21	87960932327424
cg18029381_BC21	70643622084736
cg18030943_BC21	50331648
cg18031818_BC21	4194304
cg18031833_BC21	4194304
cg18032192_BC21	1048576
cg18032893_TC21	34359803905
cg18036143_BC21	2146305
cg18038269_BC11	8388608
cg18041123_TC11	536870928
cg18042851_BC21	274945015936
cg18044543_TC21	1024
cg18044572_TC11	8589934592
cg18044720_BC21	49152
cg18045103_TC21	1024
cg18045294_BC21	1024
cg18045395_BC21	2147487744
cg18045556_BC11	2098688
cg18047530_TC21	2199023255552
cg18048405_TC21	128
cg18049099_TC21	290271069782016
cg18049986_TC21	352321536
cg18050250_TC21	352321536
